,DEPTH,DNAExtraction,Environment,IncubationGeneral,IncubationOrCollection,IncubationTime,LabOrField,Latitude,Light,Longitude,MaterialType,PlasticTypeGeneral,PlasticTypeSpecific,PrimerPair,Salinity,Season,Source,Study,Temperature,WaterOrSediment
MWH-UniP1 aquatic group,4.3432948326869994e-08,0.0014645781273158504,0.0038387036585527845,0.00587270296281949,0.000426300428976733,1.962936173540172e-06,0.00024372133909467974,0.0003793419062594858,0.00012852730606200617,6.970377356014223e-06,0.003944412121244733,0.0021651854874955986,0.0035458769906626924,0.0019181052312265685,1.3518213628400563e-05,0.003864802014086732,0.005402187820398923,0.0037987013543536114,0.0001324179231393415,8.28263538016419e-05
Phormidesmis ANT.LACV5.1,1.8306975099933174e-08,0.003845649251364463,7.311351116974639e-05,0.0016849958657967562,0.0043225293847976,1.208436595939974e-05,0.0005274150225901091,4.902033495639491e-05,0.00039183055736580094,6.286273855481471e-05,0.000373482964450886,0.004741358285862312,0.0048892342275130085,0.005240625076166356,8.610514094852083e-06,0.00041844224588174594,0.0003297419672513303,0.0037799440931150555,0.0002252088045354872,5.852202729914502e-05
CL500-3,1.1385649926923605e-05,0.00328501864712206,0.001266662600315601,0.005946285787689967,0.0020784839047820283,1.276320188521807e-05,0.0005933894634550297,0.0009457848717198006,0.0007178366901744329,0.0002555024542474118,0.001820462238703907,0.001615249002891314,0.0013337846185710643,0.0015074146542247736,0.00018096245366268845,0.004613697939892096,0.001630758939212926,0.003768108236839574,0.001636540531485838,0.00041636389194686093
marine metagenome,0.0002433763744079888,0.00239083517161332,0.0028398756050258935,0.0039417207317769066,0.0031055090901688743,0.00015437627396983595,0.0033781112866929953,0.0008180489231231384,0.0016747103892394825,0.00022677891890204486,0.0025967055985760693,0.0026125239048083197,0.002874209643837081,0.0012572080287142336,0.0004271944262820918,0.0038173729804222775,0.0026376076569307218,0.0037057366408791963,0.0029465032597924506,0.00101413334915335
Chitinivorax,1.964598528464428e-09,0.0017951383525087238,0.005536492038616601,0.0036003159868630156,0.007380507940867149,8.246966223933065e-09,0.0007477873028012951,7.773468704468823e-05,2.0802377582790204e-05,0.0657354219650688,0.0015952473492557556,0.0012912728573115395,0.0013588463648457228,0.0004911200107697604,3.750860582532317e-07,0.00036761051663949067,0.0005100031706263246,0.003665102334702953,7.795176617958969e-05,2.472644861682109e-05
Marinomonas,1.5112596966539443e-07,0.0011820458490283646,0.0023326556268169034,0.003345457474779552,0.00045990671079078745,0.00044146479544264635,0.0005882729909417397,6.477164084573352e-05,0.0003671537706421331,1.578317876595548e-05,0.0011195629930395121,0.0006883140739283192,0.001073874439974022,0.001989348375371286,3.91963975183635e-05,0.0007868650776483371,0.0004719534789972485,0.003651720110875784,0.0037680332356093797,0.000258032495179909
Rheinheimera,1.9830750031631202e-05,0.0017620718019340316,0.022392996216590376,0.004021489338578315,0.0006554578632627113,8.221858703146712e-06,0.0018663271622189979,3.431425965302669e-05,0.00045254210775344127,0.0030752273878697366,0.002179225232899582,0.003741360234320371,0.0025494968294225433,0.012755118002722434,0.0867613381472826,0.006321559673590166,0.005057693324432045,0.003608514793167563,0.0002095870856016204,0.00045444837140969183
Fluviicola,0.00036529167393602933,0.0072714355030779575,0.0007068675995433032,0.001417559785369661,0.0015000977773821358,0.001804278897330491,0.004022721735848108,0.000838994897043876,0.0012704326725230986,0.0001398556397215381,0.0038370288928142125,0.003654716281521992,0.0037035290317371373,0.004190779327996653,0.00010777596994303675,0.002108093955754086,0.0037732319548876314,0.0035806867222590265,0.0019480882139774399,0.0006013439446547022
Clade II,0.00016685983528390297,0.0036705271856155392,0.0005609791946816567,0.004808255982944759,0.012043998387937294,2.836607670395583e-06,0.0012197755716705048,0.0003214404602543802,0.00020509988553147127,0.0006490828605738965,0.008550368295907482,0.008035737282032739,0.006891178739569044,0.0053064834051483305,0.0004176407061563588,0.003555145764691886,0.010515345183363589,0.003557173183043834,0.0003132684320657372,0.0006777296496943815
Synechococcus CC9902,0.00010266620996418803,0.003615217910023313,0.0004165964655384739,0.0014535576226143102,0.002180300033342235,1.9918446980131434e-05,0.001563205335703593,0.00035625432186589057,0.0009154514928565172,9.722705779582178e-05,0.0017862520383437805,0.0031116815990880507,0.0035455345932529805,0.003479345988044856,0.0009178807406102329,0.0012077363266965056,0.001647501303352637,0.0035165034764086337,0.001410174613701086,0.001097210659264645
Sphingomonadaceae,0.000347371376310183,0.0024688189043257603,0.0008190798509950657,0.003453035915087602,0.004792793092736872,0.0011591267638369532,0.012169567402847812,0.004250615325026276,0.003018872059943385,0.0008370907232895692,0.004910980257477015,0.006654677594136945,0.006471797367698379,0.002193092464431658,0.0006015596633430138,0.0037053693358469423,0.004887555570650659,0.0034372169860779358,0.004462933023219656,0.0009361293514086706
Leeuwenhoekiella,2.5133211756881175e-08,0.0011051951186040211,0.0016243620559347296,0.0042524332022858494,0.0003881258033357419,2.908286607032647e-06,0.00013033027176317352,2.4405211880448317e-05,0.0001617717992371469,1.254664286700568e-06,0.0005185688903078934,0.00039557772559028397,0.00041561478783558884,0.00031590963731364203,2.4140425688940694e-05,0.001393162743814953,0.0004328818694711589,0.0033666794469720727,5.3534786966861244e-05,8.737660661443903e-06
NS9 marine group,7.987818255463583e-05,0.004313710360667984,0.0013677424183782467,0.00147431527480964,0.0015531521428612971,0.0001846871867956794,0.0024329760940119127,0.0003267798934229432,0.0015619107218829361,0.00039033031144212864,0.0021498227786014507,0.00317893325881425,0.0037830497638845282,0.006185886518655488,0.00011120010359532204,0.002306898369257966,0.004383531821424361,0.0033310184639870804,0.0011329711331088896,0.0013310322920735845
Ilumatobacter,0.00044492718119969714,0.0034570740788811925,0.000989935003377436,0.0014216946074666144,0.001261557499067163,0.00014048360436386842,0.0007597945955876886,0.00289226835414699,0.0009379543217307662,3.562594952305291e-05,0.001075822677200885,0.0013387063787724247,0.001212693390910896,0.0029078240102070503,0.001062565805917268,0.0016656359512706468,0.0007286226084860691,0.003327168563805907,0.0007722069170959079,0.0015573481190915485
Alcanivorax,3.69023147696211e-06,0.0019578409613806606,0.0006605769736845886,0.010869445451031533,0.012711212566283164,0.004087165904203643,0.03464300781890129,0.0009119930407648291,0.03036770098310605,0.0015658545719104576,0.0018992100179478996,0.003856388897013482,0.0028637963675784174,0.00480462409478657,0.0011989268305489984,0.01061921474942377,0.0006168720391989927,0.003317369926646822,0.0079036515016384,0.0011863554368550303
Xanthomonadaceae,4.325860609830539e-09,0.0015691405226821008,0.006527757244829559,0.0039036161332012286,0.01015057910172149,3.204461901453754e-07,0.0015000666375436173,5.118129283679616e-05,6.641365935263938e-05,0.07022834492544551,0.002722983864125982,0.0025737090402873112,0.0026623649674222256,0.0018866666526444135,0.005069686559636915,0.0015736531046531335,0.0017847763307952268,0.003289623963758863,0.0017357565883334316,0.0020928304939011357
Pleurocapsa PCC-7319,1.5155863896175756e-09,0.01062697549764127,2.637449624208467e-05,0.004397623708645666,0.009302076009004302,2.8180287177982975e-06,0.00021160333353846972,1.5495028915278195e-05,5.3981202157366324e-05,1.2006263520242054e-05,0.00021772439247122179,0.004180975207433408,0.002878549018674105,0.002603416030072747,4.9849545233724336e-05,0.00045002584212221306,0.00010672283762374594,0.003286803711822747,0.00028411060044734426,2.7324472458174405e-05
Loktanella,1.5764003306037202e-06,0.003241021727517451,0.0003653363303029163,0.0024743519684157604,0.003690200600534243,9.090221859025896e-05,0.001487922604725868,9.011367155422881e-05,0.0007145402711236741,0.00018236978509120487,0.0008085803484293848,0.0033205958484027577,0.0026476015083409343,0.0023474679204521865,0.00028875699117308066,0.0018320902631324021,0.0005400862388630024,0.003138396316955994,0.0003856779168975888,0.0004518731394329642
DEV007,0.0005146113816065788,0.00525468985114941,0.0022680677485992368,0.0019376887873308866,0.003040403627280106,0.00015734873035128908,0.007924324554634854,0.0011979121087069317,0.002029181318008854,0.0225371644694841,0.0029844945469560402,0.003333274442889514,0.003541746486434565,0.003884744215231681,0.0001537809450833173,0.00812252263199064,0.0018715093103159862,0.0031160323870904868,0.00164250275613623,0.0006493159184020077
Pseudanabaena PCC-7429,1.2514227167656044e-08,0.0013566931395055197,0.0016473368325377652,0.005863617278265354,0.0030352490074032,9.114148046076969e-08,0.0008867612592079345,7.314334525392578e-05,2.7181418544224394e-05,0.00023138849987505215,0.001792286420131544,0.0006853242379758382,0.0006725483751667372,0.0004490237137759576,2.2375972117151613e-05,0.0018926564565248125,0.0010470688306946753,0.003112224591414857,5.503839975960296e-05,3.976740845505969e-05
Saccharimonadales,2.72783423764557e-06,0.005291592648892964,0.0013456901198364152,0.0007679783606483458,0.001329646973122113,2.701564371349488e-05,0.0002622388548528974,0.00045221445184747176,0.0002823351106088028,0.01680545242122257,0.0009023701184966434,0.0011438704477680145,0.0009666291645239553,0.0015800819491743347,0.00015985396768685017,0.004220017507974378,0.0011704820930124142,0.003103710147715327,0.0050140832173507744,0.00033095298154012877
Thalassobius,0.0,0.00408172094590942,2.1069420148518967e-05,0.0005868766621517007,0.00017065882407090412,3.6901739318926806e-06,1.9039311678747303e-05,0.00023866805040258162,0.005247104444768396,0.00010439050484071321,0.0008732969939440263,0.00017646288090065253,0.0006798636706998607,0.0023060648306371207,0.00111195188993559,0.0021579468943594125,6.658758506156683e-05,0.0030665763025099755,1.540490723304944e-05,0.00016686915531058293
Snowella 0TU37S04,5.126778529708615e-09,0.0014256254684051842,0.0015703636619872122,0.005610477185781211,0.002051901760056157,2.0090080747633832e-08,1.7334814882621816e-05,2.193612846804082e-06,2.3102135919767795e-05,3.463618428053453e-07,0.006175965627639046,0.0049180601926596635,0.000826940675939167,7.324431317069573e-05,9.571634075569572e-06,0.0014604358290051796,0.001147804419636118,0.0030576202460784164,1.1057124431552348e-05,7.870262428627061e-06
JG36-TzT-191,7.210473228559864e-09,0.0012062114113318286,0.001481855951204898,0.005885435747637735,0.001510885698504436,3.819778404963998e-08,1.3903182309006992e-05,3.915073942772729e-05,6.452464492075622e-06,5.884120164585213e-06,0.001078480219420037,0.0005852183777927557,0.0005058383478869531,8.466556139476214e-05,1.176137200552242e-05,0.0015410078428433295,0.0008545243230152913,0.003030558802633643,0.0002518660878208096,1.1009575868128573e-05
Betaproteobacteria bacterium LSUCC0112,1.6551268311493567e-07,0.0010001185109867064,0.0030867774724639445,0.00464394090809371,0.0007615272935894837,2.3047020786088524e-08,4.1621416466593626e-05,7.267566880120325e-05,1.9005314312200472e-05,7.070859633711732e-05,0.0004966041506629784,0.0002193613976194103,0.0002562402445412611,0.00013665345537832745,3.35186914218432e-05,0.0006738848350569534,0.00034839423363550366,0.002986111110697958,0.00013022239191110132,1.5135256100791412e-06
Halieaceae,7.976850278813284e-05,0.004693971273517342,0.0011521287836269594,0.001425913258107641,0.0012954165482123691,0.0005284248259745023,0.010514405421088559,0.00012421565144822702,0.0019818915639441257,0.00018832957493141638,0.001436004544363832,0.002262894530945367,0.0017212563535619052,0.003641456144186282,0.000286732016906125,0.0020576437248792283,0.0013836029140213658,0.002962703914741832,0.0008698427460479603,0.000692955903775556
Arcobacter cibarius,1.2118260997535624e-08,0.001807119042011124,0.003471133854665191,0.005019919038281121,0.007425767505465701,2.793724508115633e-05,0.0004785099178802093,4.803092217174745e-06,1.0390106727816554e-05,0.00363393276256109,0.0017288256842644372,0.0011041599652777598,0.0008648178169825091,0.00032467111660289033,1.944159685378591e-06,0.0009954739129393738,0.0005045207549651822,0.0029192057182816956,0.00048601804689056284,8.917579609749833e-05
Muricauda,1.3266521667288964e-08,0.0023828463540709307,0.0004110450466804479,0.0009973857037986,0.0007059993327915286,0.00035839456213567313,0.000570431287803983,9.851613329505551e-05,0.0016479151942538255,1.6261631980635893e-05,0.0016360953377787372,0.0016512816772206432,0.0017410545457917158,0.0028620138053944643,0.00018316516380628765,0.001256643855671182,0.0008793149021329164,0.0029157909753108,0.000928648421292033,0.0004132938981068035
Candidatus Aquirestis,2.8642151201293467e-08,0.001732250098778587,0.004016935349158194,0.0027430860016263406,0.0006011426527775608,1.676814476557454e-06,0.00022815004387819152,4.620835131907173e-05,0.0004126491076141129,1.8713420668096987e-05,0.005263617331732581,0.004181544084186028,0.002999929915651868,0.0016608715044231115,2.5373673435363846e-05,0.0027246324938665916,0.0048878779408411625,0.0029144250325402136,9.033757165530234e-05,0.00015721759427826188
Thiotrichaceae,3.302077499420372e-05,0.0026106763035622887,0.00028984943286332516,0.0005957883656199511,0.0011946955255807393,3.385525849032296e-05,0.0002287658976449284,3.7385049854540264e-05,0.00013843991896941957,5.30157889337184e-05,0.0009702566819682282,0.0006398209516572605,0.0011693249403407161,0.0029051046413094755,2.7053178687721663e-05,0.0009081848702146747,0.0005394196050674785,0.002913586150371635,0.0002854050377681867,0.010855228251110757
