,PlasticTypeGeneral
Cloacibacterium,0.00441579
Microtrichaceae,0.000653213
Thauera,0.004133273
Exiguobacterium,0.000611864
Hypnocyclicus,0.002410054
metagenome,0.003823593
SWB02,0.000918874
Verrucomicrobiae,0.003217404
Gracilibacteria,0.00161264
Azospirillum,0.003168184
Acetobacteroides,0.003397981
Bradyrhizobium,0.002309031
TRA3-20,0.002914543
Prosthecobacter,0.003727435
Azospira,0.003614263
KD4-96,0.003948702
Polyangiaceae,0.002599321
Clostridium sensu stricto 8,0.003636488
Subgroup 10,0.002428568
Tychonema CCAP 1459-11B,0.001826701
Sphingorhabdus,0.002008344
Gammaproteobacteria,0.001642119
KD3-93,0.001540241
Erysipelothrix,0.003013777
Planktothrix NIVA-CYA 15,0.003548735
Hyphomonas,0.000866461
Bacteroidetes vadinHA17,0.002574468
Rivicola,0.003136802
Trichococcus,0.002655164
Calothrix PCC-6303,0.000615967
env.OPS 17,0.003061927
C39,0.0024273
Cryomorphaceae,0.003082929
Bradymonadales,0.002752369
Jeotgalibacillus,0.000557532
[Desulfobacterium] catecholicum group,0.001665276
NB1-j,0.002563815
Propionispira,0.002618608
AAP99,0.00261729
Candidatus Methylopumilus,0.003115595
Brevundimonas,0.001031577
Paraperlucidibaca,0.000571492
Propionivibrio,0.002248096
Sulfurospirillum,0.003794794
37-13,0.001637025
Staphylococcus,0.00099477
Perlucidibaca,0.000656253
A4b,0.000144562
Pedobacter,0.000225304
Chryseobacterium,0.002289315
A0839,0.000905521
Chryseomicrobium,0.000580065
Thermus,0.003258206
MWH-UniP1 aquatic group,0.002325977
Flectobacillus,0.001363302
Pseudoduganella,0.001578539
Microcystis PCC-7914,0.002738788
Bosea,0.002807161
Cyanobium PCC-6307,0.001738322
Escherichia-Shigella,0.000993569
OLB14,0.001713462
PB19,0.003731394
Ruminococcaceae,0.000459686
Hyphomicrobiaceae,0.000159007
Solitalea,0.002560161
Neisseriaceae,0.000663951
Silanimonas,0.001315591
Luteolibacter,0.001618164
Lacibacter,0.000619731
Geitlerinema PCC-7105,0.000202682
Sphingobium,0.000689386
Kouleothrix,0.0017716
BD1-7 clade,0.002346919
Kineosporiaceae,0.001907876
Clostridiaceae 1,0.003216702
Roseiflexaceae,0.001041505
Sphingopyxis,0.001130391
Anaerovibrio,0.002031767
Rhodoluna,0.001528649
Gemmatimonadaceae,0.000882415
Leptolyngbya PCC-6306,0.000368143
Paludibaculum,0.000864976
PeM15,0.003163299
Nesterenkonia,0.000344462
Methylobacterium,0.000472951
Polymorphobacter,0.000727049
Unknown Family,0.002011764
Caulobacter,0.000311181
Chitinophagaceae,0.001076612
Tepidisphaerales,0.000261306
Sulfurifustis,0.001563041
CL500-29 marine group,0.000661687
Gordonia,0.001407892
Anaerolineaceae,0.001090579
Ideonella,8.93E-05
Formivibrio,0.000607887
Candidatus Amoebophilus,0.001128879
Lachnoclostridium 5,0.001481818
Paludibacter,0.00052062
OLB15,0.000307475
Lachnospiraceae,0.001654728
Fusibacter,0.001262065
Pleurocapsa PCC-7319,0.00189302
Arcicella,0.00072278
Pseudorhodobacter,0.000647432
SBR1031,0.001918581
Hydrogenophilaceae,0.00053434
Phormidium ETS-05,6.69E-05
SAR324 clade(Marine group B),0.000544151
Roseomonas,0.001301691
Pseudanabaena PCC-7429,0.001206642
Nodosilinea PCC-7104,0.000491891
Synechocystis PCC-6803,0.000366646
Prevotella 9,0.001230976
Novosphingobium,0.00100205
Ruminococcaceae NK4A214 group,0.001188203
Ellin6067,0.000847007
Bacteroides,0.002115544
Candidatus Aquiluna,0.001023262
Leptolyngbyaceae,0.000167507
Gemmatimonas,0.000978748
UKL13-1,0.000492389
Babeliales,0.000168608
Siphonobacter,0.00016707
Bacteriovorax,7.83E-05
Massilia,6.29E-05
Shuttleworthia,0.000736909
Phenylobacterium,8.37E-05
Enterobacteriaceae,0.000479732
SH-PL14,0.000328548
Nitrosococcaceae,0.000272958
Sulfurimonas,4.60E-05
Elsteraceae,0.000771353
Truepera,0.000266463
Bdellovibrio,0.000255144
Sulfuricurvum,0.00037464
Blastomonas,0.000192962
Sandarakinorhabdus,0.000109859
Limnobacter,2.14E-05
Ephemera danica,0.000206316
Uliginosibacterium,0.000819519
Emticicia,0.00039269
NS3a marine group,0.000424965
Phreatobacter,0.000405409
Polyangium,0.000184564
Bacillus,4.98E-05
Deinococcaceae,6.07E-05
Macellibacteroides,0.00071215
Bryobacter,0.000129024
Kocuria,0.000101727
Calothrix KVSF5,0.00017302
Nodosilineaceae,0.000140697
U29-B03,0.000605054
Clostridiales bacterium enrichment culture clone LDC-10,0.000554089
Bacteriovoracaceae,0.000126042
Leptolyngbya SAG 2411,0.000209099
Desulforegula,4.78E-05
SS1-B-06-26,5.42E-05
Parcubacteria,4.10E-05
Nostocales,6.57E-05
Clostridium sensu stricto 9,0.000301113
vadinHA49,0.000109902
DEV007,8.22E-05
Methylophilus,4.34E-05
Devosiaceae,2.63E-05
Kamptonema PCC-6407,0.00016992
Cutibacterium,0
EV818SWSAP88,0.000246985
PLTA13,0.00058594
Ralstonia,0
Solimonadaceae,7.49E-05
Rickettsiella,4.10E-05
Roseimarinus,5.33E-06
Lacunisphaera,0.000107304
Oxyphotobacteria,3.14E-05
Hyphomicrobium,5.04E-05
Actibacter,4.43E-06
Treponema,1.34E-05
Rhizobiales,4.12E-05
Niveibacterium,4.02E-05
Ignavibacterium,7.18E-05
Asticcacaulis,1.11E-06
Leptonema,9.45E-05
BRH-c20a,3.79E-05
Aphanizomenon MDT14a,0.00010574
Blastopirellula,1.39E-05
Rickettsiales,0.000288885
V2072-189E03,6.14E-05
Rhodanobacteraceae,0.00011516
Hoeflea,0
Chryseolinea,8.54E-07
Geobacter,7.65E-05
Ruminiclostridium 1,4.50E-05
Haematospirillum,0.000246015
Pleomorphomonadaceae,8.28E-06
Tahibacter,1.65E-05
LD29,2.55E-06
Silvanigrella,7.55E-05
Terrimonas,1.48E-05
Treponema 2,6.79E-05
Sporomusa,1.30E-05
Anaerolineae,6.60E-05
SB-5,4.23E-06
Chroococcopsis gigantea SAG 12.99,0
KCM-B-112,0.000172019
Candidatus Megaira,0
Paracaedibacteraceae,3.06E-05
Agathobacter,9.53E-05
[Eubacterium] coprostanoligenes group,1.30E-05
Holophagaceae,6.33E-06
Prevotellaceae,6.26E-05
Chitinophaga,0
Pantoea,3.71E-06
Campylobacterales,0
Bacillales,5.55E-06
Candidatus Competibacter,3.42E-06
Bacteroidales,2.56E-05
Tolumonas,3.41E-05
Corynebacterium 1,0
Methylococcaceae,0
Cyclobacteriaceae,0
Lysinibacillus,0
Rickettsiaceae,0
Methylomonas,6.26E-07
Myxococcales,0
[Ruminococcus] gauvreauii group,0
Verruc-01,0
Cytophaga,0
Verrucomicrobiaceae,0
BIrii41,0
Methylophaga,0
XBB1006,0
Ardenticatenales,0
[Cytophaga] xylanolytica group,0
Pseudoxanthomonas,0
SepB-3,0
Terrimonas sp. 16-45A,0
Enhydrobacter,0
Fimbriiglobus,0
Pleomorphomonas,0
Gitt-GS-136,0
Cellulomonas,0
Caulobacteraceae,0
Helicobacter,0
Phormidesmis ANT.LACV5.1,4.15E-06
Herpetosiphon,1.36E-06
Caedibacter,0
Pedosphaeraceae,0
Iamia,0
Blastococcus,0
Taibaiella,0
Salinisphaera,0
Frankiales,0
Sericytochromatia,0
JG30-KF-CM45,0
Flavobacteriaceae,0
Roseburia,2.48E-06
Score,0.734375
OOB_score,0.718253968
