,PlasticTypeGeneral
Tepidisphaerales,0.000272376
Pleurocapsa PCC-7319,0.002095467
Lachnoclostridium 5,0.001312443
Prosthecobacter,0.000876183
Paludibacter,0.00068579
Arcicella,0.000570029
Nesterenkonia,0.000123265
Novosphingobium,0.00091291
CL500-29 marine group,0.0007178
Clostridiaceae 1,0.001540333
Halomonas,0.000134968
Chitinophagaceae,0.001061146
Silanimonas,0.001386472
Radiocystis sp. JJ30-12,0.000277306
UKL13-1,0.000191822
Leptolyngbya sp. RA01,0.000340125
Ruminococcaceae NK4A214 group,0.001591628
Pseudanabaena PCC-7429,0.00115638
Nodosilinea PCC-7104,0.000668538
Synechocystis PCC-6803,0.000279392
Roseomonas,0.001261182
OLB15,0.000190241
marine metagenome,0.000522699
microbial mat metagenome,0.000655892
Babeliales,0.000140118
Bacteroides,0.001663746
SH-PL14,0.000441416
Massilia,9.53E-05
Phormidium ETS-05,0.000119768
Fusibacter,0.001142506
Lachnospiraceae,0.001856285
Gemmatimonadaceae,0.001314586
Candidatus Aquiluna,0.001150874
Kineosporiaceae,0.001410862
Sandarakinorhabdus,0.000207346
Gemmatimonas,0.001117319
Anaerolineaceae,0.001174574
Phreatobacter,0.00045418
Geitlerinema PCC-7105,0.000210196
Clostridium sensu stricto 9,0.000168393
Leptolyngbyaceae,0.000176402
Ephemera danica,0.000276838
Anaerovibrio,0.002068103
bacterium ML2-86,0.000120762
Enterobacteriaceae,0.000423858
Prosthecobacter algae,0.000575785
Prevotella paludivivens,0.001181721
Kocuria,1.04E-05
Holophaga sp. WY42,0.000273851
Calothrix KVSF5,0.000214228
Hydrogenophilaceae,0.000878466
Leptolyngbya SAG 2411,0.000349015
Siphonobacter,0.000154681
Bacteriovoracaceae,0.000227572
Nitrosococcaceae,4.24E-05
vadinHA49,9.65E-05
Phenylobacterium,4.07E-05
Paraperlucidibaca,8.39E-05
Blastomonas,0.000251102
Limnobacter,0.00016563
PLTA13,0.000564053
Nodosilineaceae,0.000304245
Parcubacteria,0.000307222
Bacillus,3.15E-05
Uliginosibacterium,0.000510425
Cutibacterium,5.39E-05
Bryobacter,0.000145833
Sulfuricurvum,0.0005521
Desulfovibrio vulgaris,0.000490112
Ideonella,0.000188924
Roseimarinus,1.84E-05
Deinococcaceae,5.99E-05
Anaerolineae,0.000413201
Bacteriovorax,2.82E-05
Kamptonema PCC-6407,0.000266555
Desulforegula,0.000357941
Emticicia paludis,0.000279877
Bacteroides ihuae,0.000371083
Desulfovibrio giganteus,6.32E-05
Solimonadaceae,0.000602811
Clostridiales bacterium enrichment culture clone LDC-10,0.000306073
Shuttleworthia,0.001422506
Nostocales,0.000109617
Truepera,0.000261148
Geobacter,1.71E-05
Niveibacterium,0.00013
Macellibacteroides,0.000594708
Rickettsiales,0.000261446
Methylophilus,4.70E-05
DEV007,4.62E-05
SAR324 clade(Marine group B),0.001169546
EV818SWSAP88,0.00022164
Rickettsiella,3.60E-05
Oxyphotobacteria,5.58E-05
V2072-189E03,5.63E-05
Rhizobiales,3.86E-05
Namhaeicola litoreus,9.48E-05
Rhodanobacteraceae,0.000104969
Ignavibacterium,7.23E-05
KCM-B-112,0.000202676
Ruminiclostridium 1,2.25E-05
Novispirillum sp. TMC107,0.000125199
Aphanizomenon MDT14a,0.000107932
SS1-B-06-26,9.25E-05
Hoeflea,1.03E-05
Devosiaceae,0.000138091
Treponema,6.22E-05
Agathobacter,9.10E-05
Blastopirellula,2.20E-05
BRH-c20a,1.29E-05
Lacunisphaera,4.85E-05
U29-B03,0.000524816
Leptonema,4.82E-05
Holophagaceae,1.22E-05
alpha proteobacterium hswX150,1.91E-05
Chryseolinea,3.85E-05
Tahibacter,3.68E-05
Pleomorphomonadaceae,0
Silvanigrella,0.000224063
Treponema 2,9.81E-05
Opitutus sp. WS3(2011),4.67E-05
Hyphomicrobium,4.39E-07
Terrimonas,1.11E-05
Paracaedibacteraceae,2.34E-05
Sporomusa,1.77E-05
Prevotellaceae,6.11E-05
Tolumonas,2.61E-05
Ralstonia,0.000100061
LD29,5.26E-07
Bdellovibrio bacteriovorus,7.58E-05
Chroococcopsis gigantea SAG 12.99,4.83E-06
Pantoea,0
Chitinophaga,0
Bacteroidales,5.66E-06
Methylophaga,0
[Eubacterium] coprostanoligenes group,1.14E-05
Desulfovibrio arcticus,6.18E-05
Candidatus Competibacter,0
Campylobacterales,3.10E-06
Methylomonas,0
Candidatus Megaira,0
[Cytophaga] xylanolytica group,0
Verruc-01,0
Caedibacter caryophilus,0
Acinetobacter radioresistens,0
Bdellovibrio,0
Ardenticatenales,0
Verrucomicrobiaceae,0
XBB1006,0
Bacillales,0
BIrii41,0
Blastococcus,0
[Ruminococcus] gauvreauii group,0
Pleomorphomonas,0
Caulobacteraceae,0
Herpetosiphon,0
Phormidesmis ANT.LACV5.1,2.35E-06
Pedosphaeraceae,0
Prevotella 9,2.10E-06
Oikopleura dioica,0
Myxococcales,0
Pseudoxanthomonas mexicana,0
Lysinibacillus,0
Rickettsiaceae,0
Roseburia,1.80E-06
JG30-KF-CM45,0
SB-5,9.87E-06
Iamia,0
Salinisphaera,0
Helicobacter,0
Cellulomonas,0
Gitt-GS-136,0
SepB-3,0
Sericytochromatia,0
Frankiales,0
Flavobacteriaceae,0
Fimbriiglobus,0
Enhydrobacter,0
Emticicia,0
Cytophaga,0
Cyclobacteriaceae,0
Corynebacterium 1,4.71E-06
Taibaiella,0
Terrimonas sp. 16-45A,0
Methylococcaceae,0
Score,0.796875
OOB_score,0.718253968
