,PlasticTypeGeneral
TG3,0
UBA4486,0
Subgroup 18,0
Thiomicrospiraceae,0
Steroidobacteraceae,9.94E-05
WCHB1-41,0
Methyloligellaceae,3.35E-05
Sedimenticolaceae,0
Chlamydiaceae,0
Gaiellales,0
Frankiales,0
Fibrobacteraceae,0
Family XII,0
Family X,0
Desulfobulbaceae,0
Cytophagaceae,0
Coleofasciculaceae,0
Clostridiaceae 1,0
Christensenellaceae,0
Campylobacteraceae,0
Hydrogenedensaceae,0
Caldisericaceae,0
Blastocatellaceae,0.000132756
Bacteroidetes VC2.1 Bac22,0
Bacteroidetes BD2-2,0
BRC1,6.58E-08
BIrii41,0
Asgardaeota,0
Amoebophilaceae,0
Aminicenantes bacterium clone OPB95,0
Alteromonadales,0
Geobacteraceae,6.22E-05
Hymenobacteraceae,0
SM23-30,0
OPB41,0
Ruminococcaceae,0
Rhizobiales,0
RBG-13-54-9,0
Puniceispirillales,7.12E-05
Prevotellaceae,0
Planctomycetes,0
Planctomycetales,0
Paracaedibacteraceae,0.00014611
Opitutaceae,0
Omnitrophicaeota,0
Nocardioidaceae,0
Hyphomicrobiaceae,8.27E-06
MidBa8,0
Micrarchaeia,0
Mariprofundaceae,0
Leuconostocaceae,0
Latescibacteraceae,0
Lactobacillaceae,0
Lachnospiraceae,0.000145869
Kineosporiaceae,0
JG30-KF-CM45,0
Iamiaceae,0
unidentified marine eubacterium,2.18E-05
Score,0.392156863
OOB_score,0.403465347
