,PlasticTypeGeneral
Puniceispirillales,0.000181009
UBA4486,0.000387352
Parvularculaceae,0.001882083
JGI 0000069-P22,0.003459472
Staphylococcaceae,0.002427923
Rhizobiales,0.001299692
KI89A clade,0.000694976
Blfdi19,0.000401139
Nisaeaceae,0.000589457
Nocardiaceae,0.000996075
NS9 marine group,0.003963373
Solimonadaceae,0.000910325
SAR11 clade,0.000439586
Defluviitaleaceae,0.00032984
Pseudonocardiaceae,0.000681303
Bacteroidia,0.002616828
Syntrophomonadaceae,0.000247704
Arcobacteraceae,0.000187494
Deltaproteobacteria,0.000481409
Oceanospirillales,0.001160539
Xanthomonadaceae,0.001191898
Thiovulaceae,0.004895323
Propionibacteriaceae,0.000557554
Bdellovibrionaceae,0.003516926
Calditrichaceae,3.93E-05
Erysipelotrichaceae,0.000241462
Thiomicrospiraceae,5.06E-05
Leptospiraceae,0.000508759
Microbacteriaceae,0.001642284
Marinomonadaceae,0.002434362
Pedosphaeraceae,0.000580442
Nodosilineaceae,0.004229047
Bacteroidales,0.000665666
Sporichthyaceae,0.000608656
Fusobacteriaceae,0.000276963
OCS116 clade,0.001594993
Idiomarinaceae,0.00061163
Planctomycetes,0.000369746
Chlamydiales,7.31E-05
Thioglobaceae,0.002824612
113B434,0.000382185
Desulfomicrobiaceae,0.000171519
Planococcaceae,0.000540261
PeM15,0.002105632
Family XII,0.001697611
metagenome,4.47E-05
Kiloniellaceae,0.00102805
Bacteriovoracaceae,0.00137034
Micavibrionales,0.000516074
Ardenticatenaceae,0.000634017
Dysgonomonadaceae,0.000158859
Oxyphotobacteria,0.003398065
Chitinophagaceae,0.000131617
PS1 clade,0.00180026
Methylophagaceae,0.000271583
Caedibacteraceae,0.000111438
Kordiimonadales,0.000351333
Dietziaceae,4.47E-05
Midichloriaceae,0.001353108
MBMPE27,2.72E-05
AT-s2-59,2.85E-05
Haloplasmataceae,0.000226516
JTB23,3.95E-05
MBAE14,0.000994077
Phormidesmiales,0.001437244
Aeromonadaceae,0.001201389
Sneathiellaceae,0.00021593
Rhodanobacteraceae,0.001114296
Hydrogenedensaceae,2.55E-05
Desulfovibrionaceae,0.001055316
MAT-CR-H4-C10,0.000166768
Enterobacteriaceae,0.000305938
P13-46,8.12E-05
Moritellaceae,4.66E-05
Milano-WF1B-44,0.000382256
Litoricolaceae,0.0010415
Caulobacterales,0.000295351
Rhodothermaceae,0.000882345
Pla3 lineage,0.000591665
Alteromonadales,0.000824114
Lentimicrobiaceae,7.76E-05
Saccharimonadales,2.69E-05
Psychromonadaceae,0.002490408
Streptococcaceae,3.14E-05
Gallionellaceae,5.28E-06
Salinisphaeraceae,0.000245339
BD7-8,0.000770395
Bradymonadales,0.000324497
Gaiellales,1.62E-05
WPS-2,0.000625854
Dehalococcoidales Incertae Sedis,8.19E-05
Magnetospiraceae,1.75E-05
Verrucomicrobiaceae,3.19E-05
AKAU3564 sediment group,9.77E-05
Carnobacteriaceae,0.000117749
NS7 marine group,0.001270208
Bacteroidetes vadinHA17,6.86E-05
SAR324 clade(Marine group B),0.000532169
Marinifilaceae,0.000651256
JS1,0.001125854
Syntrophaceae,0.000833706
S25-593,0.000757802
Mycobacteriaceae,7.38E-05
Thalassobaculales,2.52E-05
Blattabacteriaceae,0
Francisellaceae,7.20E-05
Peptococcaceae,2.68E-05
NRL2,1.91E-05
Microcystaceae,0.000152844
Geminicoccaceae,0.001194876
Sphingobacteriaceae,0.000353832
Latescibacteria,4.54E-06
Nocardioidaceae,0.000161579
Oligoflexaceae,2.72E-05
PB19,1.61E-05
Ruminococcaceae,0.000222424
Bacteroidetes VC2.1 Bac22,1.48E-05
JG30-KF-CM45,1.53E-05
Mariprofundaceae,3.29E-06
Brevibacteriaceae,0.000682025
Micrococcaceae,6.84E-05
Tenderiaceae,0.000423599
Microbulbiferaceae,0.000346415
Weeksellaceae,1.85E-05
Nitrospinaceae,0.000582337
EF100-94H03,1.56E-06
Hymenobacteraceae,6.40E-05
Schleiferiaceae,1.34E-05
Corynebacteriaceae,1.34E-06
Fodinicurvataceae,1.02E-05
Bacteroidaceae,2.11E-07
Sedimenticolaceae,0.000224591
Legionellaceae,0.000101463
Clade III,0.000196234
67-14,4.97E-05
Veillonellaceae,0.000592214
SM2D12,0.000598607
Kiritimatiellaceae,0.000163809
Ectothiorhodospirales,1.03E-06
P3OB-42,0.000119505
Prevotellaceae,3.94E-05
Rhodospirillaceae,2.84E-06
Spirochaetaceae,7.91E-06
Lactobacillaceae,4.43E-05
Terasakiellaceae,3.42E-06
Geodermatophilaceae,0
Blastocatellaceae,2.27E-06
Verrucomicrobiae,1.49E-05
unidentified marine bacterioplankton,0.000149155
Clostridiaceae 4,0.000152811
Eurycoccales Incertae Sedis,0.000100872
Cytophagales,0
Chromatiaceae,1.49E-05
Tannerellaceae,1.04E-09
Trueperaceae,1.39E-05
Haliangiaceae,1.49E-07
Paraspirulinaceae,1.04E-05
bioreactor metagenome,4.36E-06
Acanthopleuribacteraceae,0
Tsukamurellaceae,0
Acidithiobacillaceae,0
EC3,0
Microscillaceae,0
Methylomirabilaceae,0
Melioribacteraceae,0
AB1,5.22E-05
Geobacteraceae,0
Flammeovirgaceae,0
Ga0077536,0
WD2101 soil group,0
Frankiales,2.17E-06
Muribaculaceae,0
MSBL8,0
Absconditabacteriales (SR1),0
Xanthobacteraceae,0
Leptotrichiaceae,2.95E-08
Bacteroidetes BD2-2,0
NB1-j,0
Acidobacteria,0
Subgroup 9,0
Rikenellaceae,0
Campylobacterales,0
Babeliaceae,0
Candidatus Campbellbacteria,0
BRC1,0
Reyranellaceae,0
Pseudanabaenaceae,0
Pleomorphomonadaceae,0
Piscirickettsiaceae,0
Gracilibacteria,0
Azospirillaceae,0
Mycoplasmataceae,3.71E-05
Christensenellaceae,1.16E-05
Chthoniobacteraceae,0
Paludibacteraceae,3.32E-08
Opitutaceae,0
OPB56,0
Alicyclobacillaceae,0
Neisseriaceae,0
Diplorickettsiaceae,0
Saccharimonadaceae,0
Aerococcaceae,0
0319-6G20,0
Score,0.831223629
OOB_score,0.767932489
