,PlasticTypeGeneral
[Desulfobacterium] catecholicum group,0.001675692
Acidimicrobiia,0.001149678
Crocinitomix,0.001049796
Cutibacterium,0.000147097
SAR11 clade,0.000462037
Aquibacter,0.001874984
Nisaea,0.000472346
SAR86 clade,0.003942126
Altererythrobacter,0.000951478
Pseudomonas,0.00148949
Moraxellaceae,0.000938288
unidentified marine eubacterium,0.002804878
UBA4486,0.000117545
Marinicella,0.000850086
NS2b marine group,0.00339959
Sphingosinicella,5.45E-05
Desulfobulbaceae,0.001000987
Algibacter,0.003859141
Eudoraea,0.00197303
Tateyamaria,0.002969499
Lachnospiraceae,0.000197579
Oleispira,0.002981603
Sphingobium,0.000657916
Litorimonas sp. HME8110,0.0013339
Saprospira sp. CNJ640,0.000192899
Halomonas,0.002280714
SAR202 clade,0.000454789
Balneola,0.001295029
Chitinophagales,0.001335876
Cyanobiaceae,7.95E-05
Ponticaulis,0.000320652
Kordiimonadales,3.21E-05
Parvularculaceae,0.000588574
Ilumatobacter,0.004959935
Alkaliphilus,0.000206358
Alteromonadaceae,0.000727296
Dasania,4.19E-05
Actibacterium,3.00E-05
Rivularia PCC-7116,0.002858962
Cobetia,0.003515688
Pseudoteredinibacter,5.15E-05
Schizothrix LEGE 07164,0.001982507
Marinomonas,0.002841278
Syntrophomonas,7.24E-05
Turicibacter sp. S37_09_1,0.000113635
113B434,0.000231335
Acinetobacter,0.001729797
Cellulosimicrobium,0.000111749
Bacteroidales,0.000336768
Coraliomargarita sp. IMCC15062,0.000266721
Henriciella,0.000452588
Deltaproteobacteria,0.000157658
Bacteroidia,0.001662893
OM43 clade,0.003164101
SAR92 clade,0.001751721
Ahrensia,0.002714939
Idiomarina,0.000558477
Bizionia paragorgiae,0.00058665
Desulfomicrobium,7.64E-05
Prochlorococcus MIT9313,0.000689764
Ectothiorhodospiraceae,0.000332408
IheB2-23,0.005610455
OM182 clade,0.00136011
Thiogranum,0.006375573
Rickettsiaceae,2.32E-05
Ekhidna,0.003581476
Rhizobiales,0.000798639
Aureispira,0.003885386
Ardenticatenaceae,0.000454462
OCS116 clade,0.001104688
Thioclava,0.00052125
Calditrichaceae,1.80E-05
Hydra vulgaris,0.000390055
Bythopirellula,5.51E-05
Paraglaciecola,0.001104206
Aurantivirga,0.003186114
Litorimonas,0.000565039
Marine Methylotrophic Group 2,0.006670325
Cyclobacteriaceae,0.001336316
Aureicoccus,0.00202289
Staphylococcus,0.001747466
Algitalea,0.00691586
Spongiivirga citrea,0.00048599
Acrophormium PCC-7375,0.001879826
Methylomarinum,0.005084302
NS9 marine group,0.002242988
Aquabacterium,0.000203083
Lacihabitans,6.22E-05
Leucothrix,0.007491272
Halieaceae,0.002272244
Arenicellaceae,0.000848122
Nitrosomonas,0.001009214
marine sediment metagenome,5.30E-06
Haloplasma,8.09E-05
SUP05 cluster,0.001666793
Propionigenium,0.000258916
Massilia,0.000369119
Fulvivirga,0.000249858
Candidatus Kaiserbacteria,0.000508257
Boseongicola,0.000838357
Anaerocolumna,4.53E-05
Zoogloea,3.82E-05
Lentimicrobiaceae,9.86E-05
Rhodoferax,1.58E-07
Pseudonocardia,0.000399108
Aliiroseovarius,0.000177442
Thiotrichaceae,0.002909002
Spongiibacter,0.000916976
Methylomonaceae,0.004033245
Flavobacterium,0.000224919
PS1 clade,0.001318019
Anaerobacillus,5.22E-05
Arcobacter cryaerophilus,3.84E-05
AT-s2-59,2.83E-06
MBMPE27,1.35E-06
Crocinitomicaceae,5.49E-05
Rhodopirellula,0.002431408
Formosa,0.002017867
Kiloniellaceae,0.000515057
Winogradskyella sp. HME9613,3.72E-05
Bacillus,0.000567077
Arcobacter,0.000612019
Isosphaeraceae,0.000112086
Litoricola,0.000809449
SCGC AAA164-E04,0.000288047
Psychroserpens,0.000361658
Oceanisphaera,5.76E-05
Proteiniphilum,4.74E-05
Marimicrobium,0.000139226
Nodosilineaceae,0.002425554
Reichenbachiella,0.003114599
C1-B045,0.000386347
JTB23,5.30E-05
Francisellaceae,8.05E-06
Rubidimonas,0.000153512
Urania-1B-19 marine sediment group,0.001179158
Maritimimonas rapanae,0.000882985
Arenibacter,0.000669709
bacterium enrichment culture clone 68,0.000785082
Sunxiuqinia,0.000101764
Cupriavidus,0.000218523
Lutibacter,0.000874455
Algimonas,0.000385981
Luminiphilus,0.001876258
Planctomycetes,0.000209865
Candidatus Megaira,0.00017094
Blfdi19,6.26E-05
Cellvibrionaceae,0.000496848
Sphingomonas,0.000277575
Candidatus Limnoluna,4.28E-05
Novosphingobium,0.000161925
Anoxybacillus,9.73E-05
Pontivivens,0.000171956
Oceanospirillales,0.000709941
Caedibacteraceae,4.42E-05
Emticicia,2.77E-05
MAT-CR-H4-C10,4.62E-05
Micavibrionales,0.000114627
Ilumatobacteraceae,0.000769276
Oceanobacter,4.92E-05
Ulvibacter,0.001116324
Escherichia-Shigella,0.000373814
Candidatus Microthrix,5.79E-06
PeM15,0.001336712
Janthinobacterium sp. 155H2,0.000206903
Hirschia,6.65E-05
OM27 clade,0.001573301
BD1-7 clade,0.000323443
hgcI clade,9.46E-05
Chlamydiales,2.69E-05
Arcticiflavibacter,0.001920305
CL500-29 marine group,4.15E-05
Cellulophaga,0.002053741
SEEP-SRB1,0.001478295
Oxyphotobacteria,0.002803949
Oceanospirillales bacterium Y40,0.000109247
Albimonas,0.000520675
NS11-12 marine group,0.00152646
Parvularcula,0.000335114
Polycyclovorans,0.000805555
JGI 0000069-P22,0.000853694
Tetrasphaera,0
Crocinitomix sp. 0182,0.000224245
Ruegeria scottomollicae,1.22E-05
Thiomicrorhabdus,1.43E-05
MBAE14,0.000302891
Hydrogenedensaceae,4.95E-05
Saccharina japonica,6.22E-05
Dechloromonas,1.25E-05
Portibacter,0.000689869
Candidatus Nitrotoga,0
Thiothrix sp. FBR0112,0.001763467
Methylophagaceae,0.000105742
MB11C04 marine group,0.001820108
Porticoccus,0.000853409
Neptuniibacter,0.000613474
Ferruginibacter,1.76E-07
Sneathiella,0.000163189
Aestuariibacter,0.000514967
Flavobacterium ceti,0.000736331
Saccharimonadales,0
BD7-8,0.000561998
SAR324 clade(Marine group B),0.000409084
Exiguobacterium,0.000587411
Confluentimicrobium lipolyticum,9.92E-05
Sporichthyaceae,0.000155613
Pir4 lineage,0.000444612
bacterium enrichment culture clone NCAAH 30N1,3.01E-05
Thioglobaceae,0.000466098
Dietzia,2.38E-05
Algisphaera agarilytica,0.000426488
AKAU3564 sediment group,2.71E-05
Sulfurimonas,0.000652686
bacterium enrichment culture clone E33,1.15E-05
NS3a marine group,0.001524204
Rhodanobacter,0.00100079
Leifsonia,0.000759085
Sandaracinaceae,0.000764325
Thalassotalea,0.000507858
Phormidesmiales,0.001210579
Kordia,2.44E-05
P13-46,3.79E-05
marine bacterium NAMAF003,0.000630667
bacterium WHC3-3,5.68E-06
S25-593,0.000543619
Anaerolineaceae,2.69E-05
Prosthecobacter,1.87E-07
Flavobacteriaceae bacterium LE20,0.001173651
NRL2,1.55E-05
Aeromonas eucrenophila,0.000711841
Brevundimonas,0.000223637
Sphaerotilus,1.29E-05
Mycobacterium,0.000325845
MD3-55,0.000891639
Blattabacterium,1.79E-06
Psychromonas,0.000815537
Planococcus,0.000204624
Aeribacillus,0.001002067
Dinoroseobacter,0.000350893
Cyclobacterium,0.000205478
Magnetospiraceae,5.89E-06
Croceibacter,0.001014146
NS7 marine group,0.0008351
Halodesulfovibrio,0.000469407
PB19,1.27E-05
Gillisia,0.000398041
Alteromonadales,0.000324216
Methylophaga,1.05E-05
Bacteroidetes vadinHA17,1.78E-05
Joostella marina,0.00030197
bacterium enrichment culture clone Oil_45,2.47E-05
Oceanococcus,0.000241207
Bacteriovoracaceae,0.000677572
Enhydrobacter,0.000393078
Flavobacteriaceae bacterium HG732,0.000497235
Jejudonia,0.000242852
Moritella,1.44E-05
Trichococcus,2.38E-05
Citromicrobium bathyomarinum,0.000514098
Xenococcus PCC-7305,0
Pseudophaeobacter arcticus,1.10E-05
Aurantimonas,0.000220744
Fusibacter,0
OLB8,0
Chitinophagaceae,9.72E-06
Alkanindiges,0.000366323
Shewanella colwelliana,0.000436618
Maribius,3.52E-05
Mf105b01,0.000769676
Octadecabacter,0.000287739
Pla3 lineage,0.000356669
Reinekea,0
Candidatus Tenderia,0.000230232
Alteromonas halophila,0.000502391
Microbacterium,0.000205431
Syntrophaceae,0.000852367
Thauera,1.22E-05
Piscibacillus,7.69E-06
WPS-2,0.000310058
Rhodothermaceae,0.000311438
Planococcaceae,0.000161211
Pricia antarctica,7.62E-06
Gaiellales,2.82E-06
Zeaxanthinibacter,0
Bacteroidetes VC2.1 Bac22,5.57E-06
Tistlia,1.19E-06
Salinisphaera,0.000260807
Halocynthiibacter,3.36E-06
Nitratireductor,0.000231965
SAR116 cluster bacterium REDSEA-S10_B10N8,0.000657399
Salegentibacter,6.33E-05
Gramella,0.000464449
Sphingobacterium spiritivorum,0.000150192
Methylomonas,2.90E-05
Thalassobaculales,0
Neptunomonas,0.000338517
Zhongshania,0.000274921
Kangiellaceae,8.55E-06
Dehalobium chlorocoercia DF-1,1.56E-05
Microbacteriaceae,8.47E-05
Brevibacterium,0.000271863
Geminicoccaceae,0.000499487
Microcystaceae,0
Luteolibacter,0.000265535
Nitrospira sp. Ecomares 2.1,1.90E-05
Cloacibacterium,6.24E-07
JS1,0.00082155
Polynucleobacter,0.000174903
Methylomicrobium,0.000181412
Desulfotomaculum tongense,3.72E-06
Nocardioides,4.10E-05
Sphingomonadales bacterium EhC05,7.13E-07
Glaciecola punicea,0.000291061
Paracoccus,0.000159423
Bradymonadales,0.000248306
Enterovibrio,0.000337303
EF100-94H03,1.39E-08
Nitrospina,0.000233141
Leeuwenhoekiella,8.79E-05
Phaeodactylibacter,1.33E-06
Kriegella sp. TBL_112,8.21E-05
Rhodococcus,8.10E-05
Phormidium MBIC10003,0.000236154
Symbiodinium sp. clade C,4.49E-06
Mesonia,0.000190235
zeta proteobacterium enrichment culture clone JMM_S4-B-H2a,1.48E-06
alpha proteobacterium GMD37B4,8.33E-07
AqS1,0.000419959
JG30-KF-CM45,5.73E-06
HIMB11,0.000618014
Subsaxibacter,4.32E-06
proteobacterium symbiont of Osedax sp. MB3,0.000247302
Arenibacter palladensis,0.000156335
Phycisphaeraceae,1.59E-06
Dehalobium,4.29E-06
Micrococcaceae,1.89E-05
Lewinella agarilytica,0.000298377
Pacificimonas flava,9.32E-05
Luteibaculum,0.000121305
Legionella,6.57E-05
Perspicuibacter,1.97E-05
Marinifilaceae,0.000387503
Nitratireductor sp. H19-05,9.89E-05
Clade III,5.41E-05
Fodinicurvataceae,1.23E-06
DS001,0.000362458
Oligoflexaceae,7.79E-06
Marinifilum,8.81E-05
Nannocystis,0
Candidatus Endobugula,0.000260189
Aliivibrio,0.000126216
Milano-WF1B-44,0.000440339
Zunongwangia,9.84E-05
Nesterenkonia,3.30E-07
Amaricoccus,0
SM2D12,0.000133257
Winogradskyella multivorans,6.73E-06
Luteimonas,3.15E-05
Desulfovibrio,2.90E-05
Ruminococcaceae NK4A214 group,8.09E-05
Acuticoccus,4.51E-05
Bacteroides,1.28E-05
67-14,0
Tropicibacter phthalicicus,4.48E-06
Corallomonas,3.55E-05
Microbulbifer,0.000145706
Flavicella,0.000319662
Rhodocyclaceae,0
Ectothiorhodospirales,0
Roseovarius,0.000136039
Balneolaceae,0.00027228
Salinicola,8.95E-05
Williamsia,0
Kangiella,1.05E-05
Caulobacterales,0.000439256
Marinoscillum,0.000123411
Lysobacter,0
Sedimenticolaceae,7.72E-05
Verticia,0
Sphingopyxis,4.40E-07
Hymenobacter,0
Lactococcus,7.12E-07
Bacteroidetes BD2-2,0
Bdellovibrio,7.73E-05
Streptococcus,1.15E-06
Prevotella paludivivens,5.62E-05
Stappiaceae,7.34E-05
Shimia,0.000138325
Psychrosphaera,4.20E-06
Latescibacteria,1.35E-06
Roseovarius sp. SS16.20,6.82E-05
Selenomonas,6.53E-06
Erythrobacter aquimaris,1.43E-05
Lactobacillus,3.34E-05
P3OB-42,1.67E-05
planctomycete MS3057,6.77E-05
Aliihoeflea,0
NB1-j,1.25E-06
Pirellula sp.,2.80E-07
Euzebyella sp. CY01,2.25E-05
Oceanisphaera sp. 09BSZB-5,0
Milano-WF1B-03,3.41E-05
Candidatus Electrothrix,3.72E-06
Blastocatella,1.10E-06
Marmoricola,0
Synechocystis PCC-6803,1.69E-06
RS62 marine group,0.000166962
Rubrivirga,7.44E-05
Pseudahrensia todarodis,6.57E-05
Aeromicrobium,1.31E-06
Marixanthomonas,0.000176945
Candidatus Amoebophilus,1.02E-08
Planctomyces sp.,3.76E-05
Lactobacillus ginsenosidimutans,2.52E-05
Albimonas pacifica,1.38E-05
Marinovum,5.18E-05
Phormidesmiaceae,8.53E-05
Parvularcula oceani,1.43E-06
Nonlabens,1.92E-05
MBIC10086,1.64E-05
Bacteroidetes bacterium MB-G13,2.07E-05
Sphaerotilus natans subsp. natans,1.38E-08
Pseudoalteromonadaceae,9.01E-06
Anaerosinus,0.000138957
Thalassococcus,7.53E-06
Phenylobacterium,1.47E-05
Idiomarina baltica,4.03E-05
Anaerovibrio,1.10E-05
Cytophagales,0
Verrucomicrobiae,4.05E-06
Blastococcus,6.20E-07
Subsaximicrobium,0.000220759
Parabacteroides,5.29E-07
Kiloniella,0
Thiocapsa,2.30E-06
Thiothrix,3.19E-07
planctomycete MS1399,1.20E-05
Burkholderia-Caballeronia-Paraburkholderia,1.09E-05
Aequorivita,0.000282223
Spirochaetaceae,3.91E-05
Nostocaceae,5.25E-05
Clade Ib,4.39E-05
Geminicoccus,0
Haliangium,0
Marinococcus,4.21E-05
Oscillibacter,0
Seonamhaeicola sp. S2-3,3.39E-06
Synechococcus PCC-7336,1.01E-05
Roseimarinus,4.25E-06
Nocardia,3.12E-05
Christensenellaceae R-7 group,1.79E-06
Truepera,9.00E-06
Sphingomicrobium,0
Spirulina DRTO-55.2,2.88E-07
Owenweeksia,5.29E-06
Ulvibacter antarcticus,0
Tsukamurella,0
Tepidibacter,0
Coprococcus 2,0
Cohaesibacter,0
Flammeovirgaceae,0
Flavobacterium sp. HME6421,0
Flavobacterium sp. WW21,0
Tumebacillus,0
Cryomorphaceae bacterium JNU-L074,0
Chryseolinea,0
Francisella,1.92E-05
Frankiales,6.60E-08
Chryseobacterium,1.35E-06
Corynebacterium 1,0
Terasakiella,0
Cytophaga sp. I-545,0
Desulfopila,0
Falsochrobactrum,0
Thiomicrospira,2.22E-06
Falsirhodobacter,0
Faecalibacterium,0
EC3,0
Dorea,0
Dokdonella,0
Desulfuromonas,0
Thermophagus,0
Delftia,0
Desulfobacter,0
Desulfobulbus,0
Desulfofrigus,0
Rheinheimera,0
Candidatus Campbellbacteria,0
Cesiribacter sp. JJ021,0
Afifella,0
Azorhizobium,0
Arenimonas,0
Arcicella rigui,0
Aquipuribacter,0
bioreactor metagenome,3.91E-06
gut metagenome,0
Aquimonas,0
Aquicella,0
Algoriphagus,0
Agathobacter,0
Aerococcus,0
Azospirillum,0
mucus bacterium 80,0
Actinophytocola,0
planctomycete DDSW3022,0
Acidobacteria bacterium DG1540,0
Acidobacteria,0
Acanthopleuribacter,0
unidentified bacterium wb1_A09,0
Absconditabacteriales (SR1),0
AT-s3-44,0
wb1-A12,0
Azospira,0
BRC1,0
Caulobacteraceae,0
Bradyrhizobium,0
Veillonellaceae,0
Carnobacterium,0
Candidatus Udaeobacter,0
Candidatus Endoecteinascidia,0
Virgibacillus,0
WD2101 soil group,0
Ga0077536,0
Campylobacterales,0
Caenispirillum,0
CAG-873,0
Xanthobacteraceae,0
BRH-c57,0
Xanthomonadaceae,0
Brachymonas,0
Blautia,0
Bizionia,0
Bacteroides coprocola DSM 17136,0
[Eubacterium] coprostanoligenes group,0
[Eubacterium] ruminantium group,0
Bacillus decolorationis,0
alpha proteobacterium hswX150,0
Babeliaceae,0
Fusibacter paucivorans,0
Subdoligranulum,0
Gaetbulibacter,0
Pelagicoccus,0
Pedosphaeraceae,0
Pedobacter,0
Paraperlucidibaca,0
Paramaledivibacter,6.81E-05
Pantoea,0
Paludibacteraceae,0
Ruminococcaceae UCG-002,0
Ruminococcus 1,0
Paludibacter,0
Palleronia,0
Oricola,0
Olleya,0
Oceanicaulis,0
OPB56,0
Nocardioidaceae,0
Neisseria,0
NS10 marine group,5.03E-06
Mycoplasma,7.87E-06
SWB02,0
Saccharimonadaceae,0
Methylovulum,0
Pelagibius,0
Peredibacter,0
Methylocella,0
Roseobacter clade CHAB-I-5 lineage,0
Reichenbachiella sp. MAR_2010_115,0
Rhizobiales Incertae Sedis,0
Pseudozobellia thermophila,6.23E-06
Pseudoxanthomonas mexicana,0
Rhodobacter,0
Pseudovibrio,0
Rhodobacteraceae bacterium C7,1.85E-05
Pseudanabaena PCC-7429,0
Propionispira,2.41E-06
Prolixibacter,0
Prevotella disiens JCM 6334 = ATCC 29426,0
Rhodospirillaceae,0.000101776
Porphyrobacter,0
Ponticaulis koreensis DSM 19734,6.12E-05
Pleomorphomonas,0
Rikenella,0
Rikenellaceae,0
Planctomicrobium,0
Phreatobacter,0
Robiginitalea myxolifaciens,0
Roseivivax halotolerans,0
Methylophaga marina,0
Saccharospirillum,0
Gelidibacter,5.91E-06
Lacunisphaera,0
Lachnospiraceae UCG-001,0
Labilibacter,0
Kocuria,0
Klebsiella,0
KCM-B-112,0
Jannaschia,2.63E-05
JTB255 marine benthic group,0
Insolitispirillum,0
Ilyobacter,0
IheB3-7,0
Herbaspirillum,0
Halioglobus,0
Granulicatella,0
Reyranella,0
Gracilibacteria,0
Subgroup 9,0
Gimesia,0
Gilvimarinus,0
Geopsychrobacter,0
Gemella,0
Sva0081 sediment group,0
Lactobacillus iners AB-1,0
Lawsonella,0
Membranicola,1.06E-05
Solimonadaceae,0
Salimicrobium,0
Martelella,0
Salinimicrobium,3.03E-05
Marivirga,0
Mariprofundus,0
Marinobacterium,0
Saprospira sp. SS98-5,0
Marinobacter sp. Trimyema-1,1.13E-05
Marinirhabdus sp. MEBiC09412,0
Marine Methylotrophic Group 3,3.64E-10
Schizothrix aff. septentrionalis LEGE 07164,0
Schleiferia,2.81E-05
Magnetovibrio,0
Macellibacteroides,0
MSBL8,0
MSBL7,0
Litorimonas taeanensis,0.000163439
Simiduia,0
Lewinella aquimaris,0
Sinorickettsia chlamys,0
Leptotrichiaceae,0
0319-6G20,0
Score,0.76371308
OOB_score,0.791139241
